file,prompt_class,seed,class,confidence
control/img_0077.png,control,2713607094,M,0.9876
control/img_0078.png,control,4051838044,M,0.984
control/img_0079.png,control,2278439609,W,0.9736
control/img_0080.png,control,3459521778,W,0.986
control/img_0081.png,control,2327286246,M,0.9872
control/img_0082.png,control,1616593571,M,0.987
control/img_0083.png,control,3347066107,M,0.9853
control/img_0084.png,control,3265002952,M,0.983
control/img_0085.png,control,4291324538,M,0.984
control/img_0086.png,control,2534374375,M,0.9871
control/img_0087.png,control,353473919,M,0.9868
control/img_0088.png,control,2890753094,M,0.9784
control/img_0089.png,control,3470900261,M,0.9863
control/img_0090.png,control,1593505977,M,0.9869
control/img_0091.png,control,3946760765,M,0.9837
control/img_0092.png,control,3284759730,M,0.9876
control/img_0093.png,control,2828182657,W,0.8849
control/img_0094.png,control,3380228156,M,0.9877
control/img_0095.png,control,2741485626,M,0.986
control/img_0096.png,control,3788224743,M,0.9788
control/img_0097.png,control,2935409847,W,0.9796
control/img_0098.png,control,3347115128,M,0.9495
control/img_0099.png,control,2989395586,M,0.9867
control/img_0100.png,control,2109792080,W,0.9836
control/img_0101.png,control,981598875,M,0.9866
control/img_0102.png,control,4098391344,M,0.9871
control/img_0103.png,control,2135262768,M,0.9866
control/img_0104.png,control,2640825940,W,0.9814
control/img_0105.png,control,2093559002,M,0.9835
control/img_0106.png,control,955723270,M,0.9827
control/img_0107.png,control,3216175477,M,0.9864
control/img_0108.png,control,878279684,W,0.9836
control/img_0109.png,control,1009098135,M,0.9841
control/img_0110.png,control,362462686,M,0.9856
control/img_0111.png,control,3061738649,M,0.9851
control/img_0112.png,control,1527895979,M,0.987
control/img_0113.png,control,3603734512,M,0.9849
control/img_0114.png,control,1003519924,M,0.9851
control/img_0115.png,control,4151018869,M,0.9854
control/img_0116.png,control,314669147,M,0.9862
control/img_0117.png,control,1729436955,M,0.9852
control/img_0118.png,control,224402461,M,0.9871
control/img_0119.png,control,1879878113,M,0.9866
control/img_0120.png,control,4112645379,M,0.9876
control/img_0121.png,control,3540079058,M,0.987
control/img_0122.png,control,3096824022,M,0.9865
control/img_0123.png,control,184030339,M,0.9874
control/img_0124.png,control,1203417541,M,0.9873
control/img_0125.png,control,1570608597,M,0.9852
control/img_0126.png,control,1644741493,M,0.9865
control/img_0127.png,control,1130688657,M,0.9873
control/img_0128.png,control,4008437318,M,0.9875
control/img_0129.png,control,1414187321,W,0.9828
control/img_0130.png,control,3004905927,M,0.9859
control/img_0131.png,control,526373268,M,0.987
control/img_0132.png,control,2988095801,M,0.9873
control/img_0133.png,control,1863801998,M,0.9874
control/img_0134.png,control,2910881436,M,0.5798
control/img_0135.png,control,3499941141,M,0.9786
control/img_0136.png,control,2764374812,W,0.9397
control/img_0137.png,control,1398214700,M,0.9873
control/img_0138.png,control,2266177860,M,0.9869
control/img_0139.png,control,869158894,M,0.9846
control/img_0140.png,control,194099648,M,0.9868
control/img_0141.png,control,218985175,M,0.987
control/img_0142.png,control,254530495,M,0.9876
control/img_0143.png,control,4153283814,M,0.9873
control/img_0144.png,control,976245304,M,0.9852
control/img_0145.png,control,2648051959,M,0.9862
control/img_0146.png,control,1378897113,M,0.9861
control/img_0147.png,control,2714137914,M,0.9873
control/img_0148.png,control,3452335023,M,0.9856
control/img_0149.png,control,605962512,M,0.9868
control/img_0150.png,control,2306747665,M,0.9876
control/img_0151.png,control,1376063798,W,0.988
control/img_0152.png,control,3115516873,M,0.6002
control/img_0153.png,control,3560665812,M,0.9871
control/img_0154.png,control,3026573192,W,0.9777
control/img_0155.png,control,313496115,W,0.983
control/img_0156.png,control,34070612,M,0.9868
control/img_0157.png,control,188997461,W,0.9537
control/img_0158.png,control,449683912,M,0.9844
control/img_0159.png,control,4272708930,M,0.9867
control/img_0160.png,control,34699190,M,0.9867
control/img_0161.png,control,3437032346,W,0.9791
control/img_0162.png,control,3049349491,M,0.9784
control/img_0163.png,control,3991892853,M,0.9726
control/img_0164.png,control,70317624,W,0.9743
control/img_0165.png,control,2895440461,M,0.9869
control/img_0166.png,control,343617983,M,0.9866
control/img_0167.png,control,1791982432,M,0.9869
control/img_0168.png,control,624695210,M,0.9874
control/img_0169.png,control,2692322930,M,0.9854
control/img_0170.png,control,768087552,W,0.9508
control/img_0171.png,control,1460630300,M,0.9871
control/img_0172.png,control,3653273246,M,0.9858
control/img_0173.png,control,1520487346,M,0.9871
control/img_0174.png,control,1726872941,M,0.9829
control/img_0175.png,control,387821616,M,0.9828
control/img_0176.png,control,2114293630,M,0.9869
control/img_0177.png,control,115504241,W,0.9772
control/img_0178.png,control,3348361409,M,0.9864
control/img_0179.png,control,1373719700,M,0.9795
control/img_0180.png,control,368518345,M,0.9867
control/img_0181.png,control,3195144735,M,0.9815
control/img_0182.png,control,3719132272,M,0.9868
control/img_0183.png,control,2639194270,M,0.9877
control/img_0184.png,control,1133469094,M,0.9817
control/img_0185.png,control,2200133657,W,0.8716
control/img_0186.png,control,1463636210,M,0.987
control/img_0187.png,control,3381811226,M,0.9854
control/img_0188.png,control,1226800763,W,0.9835
control/img_0189.png,control,2366272434,M,0.9861
control/img_0190.png,control,306263984,M,0.9869
control/img_0191.png,control,436790971,W,0.9174
control/img_0192.png,control,2123223447,M,0.9872
control/img_0193.png,control,3976238122,M,0.9817
control/img_0194.png,control,3158093713,M,0.9854
control/img_0195.png,control,3535512666,M,0.9873
control/img_0196.png,control,1854991158,M,0.9864
control/img_0197.png,control,654324570,M,0.9871
control/img_0198.png,control,2631939062,M,0.987
control/img_0199.png,control,273947536,M,0.9863
control/img_0200.png,control,4073366170,M,0.9723
